file,Google Prediction,YOLO Prediction,Final Prediction,Truth
Manually_Labelled/New/CA1104/FCA6P8W1104.JPG,6P5W,6P8W,6P8W,6P8W
Manually_Labelled/New/CA1001/MCA1O3B1001.JPG,1O3B,1O3B,1O3B,1O3B
Manually_Labelled/New/LL1205/MLL1P8R1205.JPG,1POR,1P8R,1P8R,1P8R
Manually_Labelled/New/LL1007/MLL3O8K1007.JPG,3O8K,3O8K,3O8K,3O8K
Manually_Labelled/New/LL1104/FLL3R8V1104.JPG,3R8V,3R8V,3R8V,3R8V
Manually_Labelled/New/LL1008/MLL5V8B1008.JPG,5V8B,5V8B,5V8B,5V8B
Manually_Labelled/New/LL1112/FLL3P8F1112.JPG,3P8F,3P8F,3P8F,3P8F
Manually_Labelled/New/UL1010/MUL3F5Y1010.JPG,3F5Y,3F5Y,3F5Y,3F5Y
Manually_Labelled/New/TY1203/MTY1B7B1203.JPG,1B7B,1B7B,1B7B,1B7B
Manually_Labelled/New/LL1109/MLL1N2N7N1109.JPG,1N2N7N,1N2N7N,1N2N7N,1N2N7N
Manually_Labelled/New/UL1101/FUL5N6F1101.JPG,5N6F,5N6F,5N6F,5N6F
Manually_Labelled/New/UL1104/FUL2W5W1104.JPG,2W5W,2W5W,2W5W,2W5W
Manually_Labelled/New/UL1201/FUL5N8O1201.JPG,5N8O,5N8O,5N8O,5N8O
Manually_Labelled/New/UL1105/FUL1F2F8G1105.JPG,1F2F8G,1F2FG,1F2F8G,1F2F8G
Manually_Labelled/New/UL1001/MUL2B7O8B1001.JPG,,,,2B7O8B
Manually_Labelled/New/UL1005/MUL2G4S1005.JPG,2G4S,2G4S,2G4S,2G4S
Manually_Labelled/New/LL1204/MLL3V6B1204.JPG,3V6B,3V6B,3V6B,3V6B
Manually_Labelled/New/LL1007/FLL4O7P1007.JPG,4O7F,4O7P,4O7P,4O7P
Manually_Labelled/New/UL1109/FUL3P6N1109.JPG,3P6,3P6N,3P6N,3P6N
Manually_Labelled/New/LL1008/MLL5B8R1008.JPG,5B8R,5B8R,5B8R,5B8R
Manually_Labelled/New/LL1010/MLL5B6P1010.JPG,5B6P,5B6P,5B6P,5B6P
Manually_Labelled/New/CA1210 JB/MCA1O5W1210.JPG,6O5V,O5W,6O5V,1O5W
Manually_Labelled/New/UL1008/MUL3N7P1008.JPG,KBNYP,3N7P,3N7P,3N7P
Manually_Labelled/New/TY1105/FTY2W5S1105.JPG,2W5S,2W5S,2W5S,2W5S
Manually_Labelled/New/UL1103/FUL5P8W1103.JPG,5P8W,5P8W,5P8W,5P8W
Manually_Labelled/New/UL1112/MUL2P5P7F1112.JPG,,,,2P5P7F
Manually_Labelled/New/UL1112/FUL3N7P1112 (1).JPG,3N7P,3N7P,3N7P,3N7P
Manually_Labelled/New/LL1111/FLL3G7W1111.JPG,,,,3G7W
Manually_Labelled/New/TY1008/FTY1G2R7W1008.JPG,,,,1G2R7W
Manually_Labelled/New/UL1006/FUL1W8K1006.JPG,1W8K,1W8K,1W8K,1W8K
Manually_Labelled/New/UL1107/FUL3N7P1107.JPG,3N7P,3N7P,3N7P,3N7P
Manually_Labelled/New/CA1205/FCA2Y5Y1205.JPG,2Y5Y,2Y5Y,2Y5Y,2Y5Y
Manually_Labelled/New/UL1105/MUL5G6F1105.JPG,5G6F,5G6F,5G6F,5G6F
Manually_Labelled/New/LL1201/FLL3B5P1201.JPG,3G5P,3B5P,3B5P,3B5P
Manually_Labelled/New/UL1005/FUL5B6W1005.JPG,5B6W,5B6W,5B6W,5B6W
Manually_Labelled/New/LL1009/FLL3K7O1009.JPG,3F7O,3K7O,3K7O,3K7O
Manually_Labelled/New/UL1104/FUL4F6S1104.JPG,4F6S,4F6S,4F6S,4F6S
Manually_Labelled/New/LL1207/FLL7G8V1207.JPG,7G8K,G8V,7G8K,7G8V
Manually_Labelled/New/UL1203/MUL3V6O1203.JPG,3V6Y,3V6Y,3V6Y,3V6O
Manually_Labelled/New/UL1004/MUL2O4R1004.JPG,2O4R,2O4R,2O4R,2O4R
Manually_Labelled/New/UL1011/MUL2F8N1011.JPG,2F8N,2F8N,2F8N,2F8N
Manually_Labelled/New/CA1207 jpegs/FCA1P3K1207.JPG,1P3K,1P3K,1P3K,1P3K
Manually_Labelled/New/UL1205/FUL1R4P1205.JPG,1R4P,1R4P,1R4P,1R4P
Manually_Labelled/New/UL1106/MUL2F8B1106.JPG,FS3,1F8B,1F8B,2F8B
Manually_Labelled/New/CA1008/FCA4R7P1008.JPG,4R7P,4R7P,4R7P,4R7P
Manually_Labelled/New/UL1008/FUL3W7O1008.JPG,3G7O,3W7O,3W7O,3W7O
Manually_Labelled/New/UL1207JPEGS/MUL7K8R1207.JPG,7K8P,7K8R,7K8R,7K8R
Manually_Labelled/New/LL1103/FLL4V6O1103.JPG,4V6O,4V6O,4V6O,4V6O
Manually_Labelled/New/UL1106/FUL2Y7V1106.JPG,2Y7V,2Y7V,2Y7V,2Y7V
Manually_Labelled/New/LL1101/FLL1K8F1101.JPG,1K8F,1K8F,1K8F,1K8F
Manually_Labelled/New/CA1003/FCA5G8W1003.JPG,5G8W,5G8W,5G8W,5G8W
Manually_Labelled/New/CA1203/FCA1Y6B1203.JPG,1Y6B,1Y6B,1Y6B,1Y6B
Manually_Labelled/New/TY1104/FTY4Y6K1104.JPG,4Y6K,4Y6K,4Y6K,4Y6K
Manually_Labelled/New/UL1007/FUL7P8Y1007.JPG,7P8Y,7P8Y,7P8Y,7P8Y
Manually_Labelled/New/UL1108/FUL1O7Y1108.JPG,,,,1O7Y
Manually_Labelled/New/UL1207JPEGS/MUL2N6W1207.JPG,2N8W,2N6W,2N6W,2N6W
Manually_Labelled/New/LL1002/FLL2B7B1002.JPG,2F7F,2B7B,2B7B,2B7B
Manually_Labelled/New/TY1105/FTY2S8N1105.JPG,,,,2S8N
Manually_Labelled/New/UL1201/FUL3S7K1201.JPG,3S7K,3S7K,3S7K,3S7K
Manually_Labelled/New/TY1204/FTY2W7S1204.JPG,2W7S,2W7S,2W7S,2W7S
Manually_Labelled/New/UL1110/FUL7B8K1110.JPG,,,,7B8K
Manually_Labelled/New/LL1001/MLL6R8Y1001.JPG,6R8Y,6R8,6R8Y,6R8Y
Manually_Labelled/New/TY1005/Taylor A1/DCIM/100NCD60/Measured/MTY2Y6G1005.JPG,2Y6G,2Y6G,2Y6G,2Y6G
Manually_Labelled/New/LL1106/MLL1F2Y1106.JPG,1S,1F2Y,1F2Y,1F2Y
Manually_Labelled/New/LL1109/FLL3W5O1109.JPG,3W5O,3W5O,3W5O,3W5O
Manually_Labelled/New/CA1209jpegs JB/FCA2V4G1209s.JPG,2V4G,2V4G,2V4G,2V4G
Manually_Labelled/New/UL1005/FUL2W3N1005.JPG,2W3N,2W3N,2W3N,2W3N
Manually_Labelled/New/UL1008/FUL2N7W1008.JPG,2N1W,2NW,2N1W,2N7W
Manually_Labelled/New/LL1204/MLL5W6P1204.JPG,5WOP,5W6B,5W6B,5W6P
Manually_Labelled/New/LL1111/FLL6F7P1111.JPG,6F7P,6F7P,6F7P,6F7P
Manually_Labelled/New/LL1112/FLL2W6P1112.JPG,2W6K,2W6P,2W6P,2W6P
Manually_Labelled/New/TY1104/MTY1Y4S1104.JPG,1Y4S,1Y4S,1Y4S,1Y4S
Manually_Labelled/New/TY1006/MTY3P7R1006.JPG,3P7R,3P7R,3P7R,3P7R
Manually_Labelled/New/LL1102/FLL3R7R1102.JPG,3R7R,3R7R,3R7R,3R7R
Manually_Labelled/New/UL1005/MUL1G3B1005.JPG,1G3F,1G3B,1G3B,1G3B
Manually_Labelled/New/UL1207JPEGS/MUL1O3K1207.JPG,1O3K,63K,1O3K,1O3K
Manually_Labelled/New/CA1006/MCA1G2B8B1006.JPG,1G2B8B,G2B8B,1G2B8B,1G2B8B
Manually_Labelled/New/UL1205/FUL7G8B1205.JPG,7G8B,7G8B,7G8B,7G8B
Manually_Labelled/New/LL1110/MLL1N4F1110.JPG,1N6F,1N4F,1N4F,1N4F
Manually_Labelled/New/CA1208/FCA4W5B1208s.JPG,4W5B,4W5B,4W5B,4W5B
Manually_Labelled/New/LL1110/FLL5P6O1110.JPG,5P6O,5P6O,5P6O,5P6O
Manually_Labelled/New/UL1110/FUL6N8V1110.JPG,CONFV,6N8V,6N8V,6N8V
Manually_Labelled/New/UL1204/FUL1P2W1204.JPG,1P7W,1P2W,1P2W,1P2W
Manually_Labelled/New/LL1104/FLL1V3F1104.JPG,1V3F,V3F,1V3F,1V3F
Manually_Labelled/New/LL1105/FLL3W4G1105.JPG,3W4G,3W4G,3W4G,3W4G
Manually_Labelled/New/LL1209/FLL5P8B1209.JPG,5P8B,58B,5P8B,5P8B
Manually_Labelled/New/CA1007/FCA7R8W1007.JPG,PROW,7R8W,7R8W,7R8W
Manually_Labelled/New/UL1207JPEGS/FUL3G6S1207.JPG,3G6S,3G6S,3G6S,3G6S
Manually_Labelled/New/UL1012/FUL4O6P1012.JPG,4O6P,4O6P,4O6P,4O6P
Manually_Labelled/New/TY1201/FTY2B3G1201.JPG,2B3G,2B3G,2B3G,2B3G
Manually_Labelled/New/LL1203/FLL3Y5F1203.JPG,3Y5F,3Y5F,3Y5F,3Y5F
Manually_Labelled/New/UL1006/FUL1N6O1006.JPG,1N6O,N6O,1N6O,1N6O
Manually_Labelled/New/UL1207JPEGS/MUL3K6S1207.JPG,3K6S,3K6S,3K6S,3K6S
Manually_Labelled/New/CA1106/FCA4O7R1106.JPG,4O7R,4O7R,4O7R,4O7R
Manually_Labelled/New/UL1003/UPPER LALAJA  A- DONE/UPL A4-DONE/100NCD60/MEASURED/MUL5Y7P1003.JPG,5Y7P,5Y7P,5Y7P,5Y7P
Manually_Labelled/New/UL1008/FUL4O6P1008.JPG,4O6O,4O6P,4O6P,4O6P
Manually_Labelled/New/UL1202/FUL2F6R1202.JPG,2K4K,6R,2K4K,2F6R
Manually_Labelled/New/CA1112/MCA6W8O1112.JPG,6W8O,6W8O,6W8O,6W8O
Manually_Labelled/New/UL1011/FUL4F5P1011.JPG,4F5P,4F5P,4F5P,4F5P
Manually_Labelled/New/UL1109/MUL1O2O6Y1109.JPG,,,,1O2O6Y
Manually_Labelled/New/UL1101/FUL3V4F1101.JPG,3V4F,3V4F,3V4F,3V4F
Manually_Labelled/New/LL1012/FLL3Y8F1012.JPG,3K8F,38F,3K8F,3Y8F
Manually_Labelled/New/LL1209/FLL2K5B1209.JPG,2K5B,2KB,2K5B,2K5B
Manually_Labelled/New/CA1005/FCA4W7G1005 (1).JPG,4W7G,4W7G,4W7G,4W7G
Manually_Labelled/New/LL1110/FLL2B7W1110.JPG,2B7W,2B7W,2B7W,2B7W
Manually_Labelled/New/UL1002/2-26-10 b - DONE/MEASURED/FUL1Y6B1002.JPG,1Y6B,Y6B,1Y6B,1Y6B
Manually_Labelled/New/LL1011/FLL7O8P1011.JPG,7O8F,7O8P,7O8P,7O8P
Manually_Labelled/New/TY1005/Taylor A1/DCIM/100NCD60/Measured/MTY3K4K6K1005.JPG,3K4K6K,3K4K6K,3K4K6K,3K4K6K
Manually_Labelled/New/UL1002/3-1-10 b DONE/MEASURED/FUL5K6V1002.JPG,5K6V,5K6V,5K6V,5K6V
Manually_Labelled/New/TY1107/FTY5V7S1107.JPG,5O7S,5V7S,5V7S,5V7S
Manually_Labelled/New/UL1012/FUL1O8O1012.JPG,4K0F0,1O8O,1O8O,1O8O
Manually_Labelled/New/UL1008/FUL1G2S1008.JPG,1G2S,1G2S,1G2S,1G2S
Manually_Labelled/New/TY1106/MTY5S8O1106.JPG,5S8O,5S8O,5S8O,5S8O
Manually_Labelled/New/LL1008/MLL4Y6R1008.JPG,4Y6R,4Y6R,4Y6R,4Y6R
Manually_Labelled/New/UL1002/2-27-10 a - DONE/MEASURED/FUL1B4W1002.JPG,1B4W,1B4W,1B4W,1B4W
Manually_Labelled/New/UL1004/MUL2N8O1004.JPG,2N8O,K8O,2N8O,2N8O
Manually_Labelled/New/UL1203/FUL4O7O1203.JPG,4O7O,4O7O,4O7O,4O7O
Manually_Labelled/New/UL1108/MUL4N8B1108.JPG,6KNS3,4N8B,4N8B,4N8B
Manually_Labelled/New/UL1004/MUL5Y6K1004.JPG,5Y6K,5Y6K,5Y6K,5Y6K
Manually_Labelled/New/UL1012/MUL2W5F1012.JPG,2W5F,2W5F,2W5F,2W5F
Manually_Labelled/New/UL1106/FUL1O8F1106.JPG,1O8F,1O8F,1O8F,1O8F
Manually_Labelled/New/CA1109/MCA1W4W1109.JPG,1W4W,1W4W,1W4W,1W4W
Manually_Labelled/New/UL1010/FUL2G6K8K1010.JPG,2Y6K8K,2G6K8K1,2Y6K8K,2G6K8K
Manually_Labelled/New/LL1008/FLL6B8W1008.JPG,6B5W,6B8W,6B8W,6B8W
Manually_Labelled/New/LL1204/FLL1F5V1204.JPG,,,,1F5V
Manually_Labelled/New/LL1108/FLL7V8O1108.JPG,1V8O,7V8O,7V8O,7V8O
Manually_Labelled/New/UL1205/FUL4P7R1205.JPG,4P7R,4P7R,4P7R,4P7R
Manually_Labelled/New/UL1109/MUL3S8S1109.JPG,3S8S,3S8S,3S8S,3S8S
Manually_Labelled/New/UL1002/2-26-10 b - DONE/MEASURED/MUL2G4N1002.JPG,,,,2G4N
Manually_Labelled/New/UL1005/FUL5G6V1005.JPG,5G6V,5G6V,5G6V,5G6V
Manually_Labelled/New/UL1007/FUL7N8P1007.JPG,7N8P,7N8P,7N8P,7N8P
Manually_Labelled/New/LL1204/MLL2G7Y1204.JPG,2G7Y,2G7Y,2G7Y,2G7Y
Manually_Labelled/New/TY1008/MTY3G7W1008.JPG,3G7W,3GW,3G7W,3G7W
Manually_Labelled/New/CA1203/FCA2W5R1203.JPG,2W5R,2W5R,2W5R,2W5R
Manually_Labelled/New/UL1006/FUL1B3N1006.JPG,1B3N,1B3N,1B3N,1B3N
Manually_Labelled/New/TY1111/FTY4R7S1111.JPG,4R7S,4R7S,4R7S,4R7S
Manually_Labelled/New/CA1011/FCA2V5O1011.JPG,2V5O,2V5O,2V5O,2V5O
Manually_Labelled/New/TY1004/Taylor B/Taylor B1/Taylor B/100NCD60/Measured/MTY4V6V1004 (1).JPG,4V6V,4V6V,4V6V,4V6V
Manually_Labelled/New/UL1112/FUL1K3R1112.JPG,1K3R,1K3R,1K3R,1K3R
Manually_Labelled/New/UL1206/FUL2N4O1206.JPG,2O4O,2N4O,2N4O,2N4O
Manually_Labelled/New/TY1004/Taylor A/Taylor A1/Taylor A/100NCD60/MEASURED/FTY1Y8V1004 (1).JPG,1Y5V,Y8V,1Y5V,1Y8V
Manually_Labelled/New/UL1207JPEGS/FUL4Y6G1207.JPG,4Y6G,4Y6G,4Y6G,4Y6G
Manually_Labelled/New/CA1202/MCA3P4Y1202.JPG,3P4Y,3P4Y,3P4Y,3P4Y
Manually_Labelled/New/TY1206/MTY1K2B1206.JPG,1K2F,1K2B,1K2B,1K2B
Manually_Labelled/New/CA1012/FCA6W7W1012.JPG,6W7W,6W7W,6W7W,6W7W
Manually_Labelled/New/TY1007/MTY1R3R1007.JPG,1R3R,1R3R,1R3R,1R3R
Manually_Labelled/New/UL1008/MUL3S8R1008.JPG,3S8R,3S8R,3S8R,3S8R
Manually_Labelled/New/LL1004/MLL3G6V1004.JPG,3G6V,3G6V,3G6V,3G6V
Manually_Labelled/New/UL1205/MUL1V6V1205.JPG,1V6,1V6V,1V6V,1V6V
Manually_Labelled/New/TY1110/MTY2B4Y1110.JPG,2B4Y,2B4Y,2B4Y,2B4Y
Manually_Labelled/New/UL1111/MUL2G8V1111.JPG,2G8V,2G8V,2G8V,2G8V
Manually_Labelled/New/LL1107/FLL2B5F1107.JPG,2B5F,2B5F,2B5F,2B5F
Manually_Labelled/New/TY1110/FTY3S5W1110.JPG,3S5W,3S5W,3S5W,3S5W
Manually_Labelled/New/UL1004/FUL5G7K1004.JPG,5G7K,5G7K,5G7K,5G7K
Manually_Labelled/New/UL1110/FUL2R7G1110.JPG,,,,2R7G
Manually_Labelled/New/TY1105/MTY4V6S1105.JPG,4V6S,4V6S,4V6S,4V6S
Manually_Labelled/New/TY1009/FTY3P7V1009.JPG,3P7V,3P7V,3P7V,3P7V
Manually_Labelled/New/UL1009/FUL1G4S1009.JPG,1G4S,1G4S,1G4S,1G4S
Manually_Labelled/New/UL1008/FUL2K4V1008.JPG,2K4V,2K4V,2K4V,2K4V
Manually_Labelled/New/UL1008/MUL4Y7B1008.JPG,4Y7B,4Y7B,4Y7B,4Y7B
Manually_Labelled/New/UL1007/FUL4G5V1007.JPG,4H6SV,4G5V,4G5V,4G5V
Manually_Labelled/New/LL1108/FLL3F5V1108.JPG,3F5V,3F5V,3F5V,3F5V
Manually_Labelled/New/UL1109/FUL3N5N1109.JPG,3N5N,3N5N,3N5N,3N5N
Manually_Labelled/New/UL1010/FUL1K8W1010.JPG,1KOW,1K8W,1K8W,1K8W
Manually_Labelled/New/UL1001/FUL4G8O1001.JPG,4G1F0,4G8O,4G8O,4G8O
Manually_Labelled/New/UL1112/FUL3O4N1112 (1).JPG,3O4N,3O4N,3O4N,3O4N
Manually_Labelled/New/UL1004/MUL4V7B1004.JPG,4K7B,4V7B,4V7B,4V7B
Manually_Labelled/New/UL1005/FUL3K7P1005.JPG,3K7P,3K7P,3K7P,3K7P
Manually_Labelled/New/UL1012/MUL1P5R1012.JPG,1P5R,1P5R,1P5R,1P5R
Manually_Labelled/New/UL1103/MUL2K6Y1103.JPG,2K6Y,2K6Y,2K6Y,2K6Y
Manually_Labelled/New/UL1010/FUL1F6G1010.JPG,1F6G,1F6G,1F6G,1F6G
Manually_Labelled/New/LL1010/MLL4P5O1010.JPG,4P5O,4P5O,4P5O,4P5O
Manually_Labelled/New/TY1202/FTY2Y8O1202.JPG,2Y8O,2Y8O,2Y8O,2Y8O
Manually_Labelled/New/TY1001/MTY3V7B1001.JPG,3V7B,3V7B,3V7B,3V7B
Manually_Labelled/New/LL1105/FLL1R6F1105.JPG,1R6F,1R6F,1R6F,1R6F
Manually_Labelled/New/UL1001/FUL5Y8P1001.JPG,5Y6P,5Y8P,5Y8P,5Y8P
Manually_Labelled/New/UL1205/FUL4K5Y1205.JPG,4K5Y,4K5Y,4K5Y,4K5Y
Manually_Labelled/New/LL1005/FLL1G3W1005.JPG,1G3Y,1G3W,1G3W,1G3W
Manually_Labelled/New/TY1003/MTY2R6Y1003.JPG,2R6Y,2R6Y,2R6Y,2R6Y
Manually_Labelled/New/LL1207/MLL4G5Y1207.JPG,4G5Y,4G5Y,4G5Y,4G5Y
Manually_Labelled/New/TY1205/FTY4P7K1205.JPG,4P7K,4P7K,4P7K,4P7K
Manually_Labelled/New/TY1202/FTY3B5B1202.JPG,3B5B,3B5B,3B5B,3B5B
Manually_Labelled/New/UL1011/FUL2S8K1011.JPG,2S8K,2S8K,2S8K,2S8K
Manually_Labelled/New/UL1009/FUL4N6O1009.JPG,4N6O,4N6O,4N6O,4N6O
Manually_Labelled/New/UL1003/UPPER LALAJA  A- DONE/UPL A2done/100NCD60/measured/FUL1R6W1003.JPG,1R6W,1R6W,1R6W,1R6W
Manually_Labelled/New/UL1004/MUL1N2K1004.JPG,1N2K,N2K,1N2K,1N2K
Manually_Labelled/New/LL1002/MLL4G6R1002.JPG,,,,4G6R
Manually_Labelled/New/UL1110/MUL3O6Y1110.JPG,,,,3O6Y
Manually_Labelled/New/LL1010/FLL2V7R1010.JPG,2V7R7K,2V7R,2V7R,2V7R
Manually_Labelled/New/UL1008/MUL2Y7F1008.JPG,,,,2Y7F
Manually_Labelled/New/LL1102/FLL4V8P1102.JPG,4V8P,4V8P,4V8P,4V8P
Manually_Labelled/New/LL1007/FLL7G8K1007.JPG,7G8K,7G8K,7G8K,7G8K
Manually_Labelled/New/UL1008/MUL3O6W1008.JPG,M9DF,3O6W,3O6W,3O6W
Manually_Labelled/New/UL1104/FUL1F7G1104.JPG,1F7G,F7G,1F7G,1F7G
Manually_Labelled/New/UL1001/FUL2W3W1001.JPG,2W3W,W3,2W3W,2W3W
Manually_Labelled/New/UL1103/MUL6N7K1103.JPG,6N1K,6N7K,6N7K,6N7K
Manually_Labelled/New/CA1009/MCA6B8W1009.JPG,6B8W,6B8V,6B8V,6B8W
Manually_Labelled/New/TY1004/Taylor B/Taylor B1/Taylor B/101NCD60/Measured/FTY1W6W1004 (1).JPG,,,,1W6W
Manually_Labelled/New/UL1111/FUL1G8W1111.JPG,1G3W,G8W,1G3W,1G8W
Manually_Labelled/New/TY1207/FTY4B6R1207.JPG,4B6R,4B6R,4B6R,4B6R
Manually_Labelled/New/LL1006/FLL2Y6R1006.JPG,2Y6R,2Y6R,2Y6R,2Y6R
Manually_Labelled/New/LL1006/FLL5B6K1006.JPG,5B6K,5B6K,5B6K,5B6K
Manually_Labelled/New/UL1010/MUL1B7G1010.JPG,1F7G,1B7G,1B7G,1B7G
Manually_Labelled/New/LL1201/FLL1V6G1201.JPG,,,,1V6G
Manually_Labelled/New/TY1006/MTY1Y3V1006.JPG,1Y3V,1Y3V,1Y3V,1Y3V
Manually_Labelled/New/UL1011/FUL3G4V1011.JPG,3G4V,3G4V,3G4V,3G4V
Manually_Labelled/New/LL1004/FLL6P7W1004 (1).JPG,6P7W,6P7W,6P7W,6P7W
Manually_Labelled/New/LL1103/FLL6B8F1103.JPG,6B8F,6B8F,6B8F,6B8F
Manually_Labelled/New/TY1001/MTY1K7R1001.JPG,1K7R,K7R,1K7R,1K7R
Manually_Labelled/New/TY1005/Taylor A1/DCIM/100NCD60/Measured/FTY6W7P1005 (1).JPG,6G7P,6W7P,6W7P,6W7P
Manually_Labelled/New/TY1104/FTY3V6S1104.JPG,3V6S,3V6S,3V6S,3V6S
Manually_Labelled/New/CA1211 JB/FCA2W4O1211.JPG,,,,2W4O
Manually_Labelled/New/LL1011/FLL3K7W1011.JPG,3K7W,3K7W,3K7W,3K7W
Manually_Labelled/New/UL1009/FUL2N4S1009.JPG,2N4S,2N4S,2N4S,2N4S
Manually_Labelled/New/UL1105/MUL2Y8F1105.JPG,2Y8F,2Y8F,2Y8F,2Y8F
Manually_Labelled/New/UL1202/FUL1K3R1202.JPG,1K3R,1K3R,1K3R,1K3R
Manually_Labelled/New/UL1206/FUL3B5K1206.JPG,3B5K,3B5K,3B5K,3B5K
Manually_Labelled/New/UL1110/MUL2F6F1110.JPG,2F6F,2F6F,2F6F,2F6F
Manually_Labelled/New/UL1006/FUL1V4K1006.JPG,1V4K,1V4K,1V4K,1V4K
Manually_Labelled/New/UL1107/MUL5F6O1107.JPG,5F6O,5F6O,5F6O,5F6O
Manually_Labelled/New/UL1102/FUL1K7S1102.JPG,1K7S,1K7S,1K7S,1K7S
Manually_Labelled/New/LL1203/MLL1G6B1203.JPG,1G6B,1G6B,1G6B,1G6B
Manually_Labelled/New/LL1111/FLL1V6P1111.JPG,1V6P,1V6P,1V6P,1V6P
Manually_Labelled/New/UL1008/FUL5W6F1008.JPG,5W6F,5W6F,5W6F,5W6F
Manually_Labelled/New/LL1106/FLL2F4O1106.JPG,2F4O,2F4O,2F4O,2F4O
Manually_Labelled/New/LL1010/MLL7V8K1010.JPG,7V8,7V8K,7V8K,7V8K
Manually_Labelled/New/UL1103/FUL3V6F1103.JPG,3V6F,3V6F,3V6F,3V6F
Manually_Labelled/New/UL1006/FUL1O4O1006.JPG,1O4O,O4O,1O4O,1O4O
Manually_Labelled/New/CA1108/FCA1G7P1108.JPG,,,,1G7P
Manually_Labelled/New/CA1009/MCA1W6K1009.JPG,1W6K,1W6K,1W6K,1W6K
Manually_Labelled/New/UL1012/FUL5P6P1012.JPG,5P6P,5P6P,5P6P,5P6P
Manually_Labelled/New/LL1107/FLL2B5K1107.JPG,7S4S,2B5K,2B5K,2B5K
Manually_Labelled/New/LL1105/FLL3F8F1105.JPG,3F8F,3F8F,3F8F,3F8F
Manually_Labelled/New/LL1012/FLL1K8G1012.JPG,1K3Y,1K8O,1K8O,1K8G
Manually_Labelled/New/TY1004/Taylor A/Taylor A1/Taylor A/100NCD60/MEASURED/MTY4V6Y1004.JPG,4V6,4V6Y,4V6Y,4V6Y
Manually_Labelled/New/UL1005/FUL2F4K1005.JPG,2F4K,2F4K,2F4K,2F4K
Manually_Labelled/New/UL1111/MUL3V5Y1111.JPG,,,,3V5Y
Manually_Labelled/New/UL1004/FUL3G6V1004.JPG,3G6V,3G6V,3G6V,3G6V
Manually_Labelled/New/UL1104/FUL2B3F1104.JPG,2R3F,2R3F,2R3F,2B3F
Manually_Labelled/New/LL1008/FLL5B8O1008.JPG,5G8O,5B8O,5B8O,5B8O
Manually_Labelled/New/LL1012/MLL3R8B1012.JPG,3R8B,3R8B,3R8B,3R8B
Manually_Labelled/New/UL1001/MUL6Y8P1001.JPG,6Y8PR,6Y8P,6Y8P,6Y8P
Manually_Labelled/New/UL1007/MUL5F8S1007.JPG,5F8S,5F8S,5F8S,5F8S
Manually_Labelled/New/LL1206/MLL2V6G1206.JPG,2V6G,2V6G,2V6G,2V6G
Manually_Labelled/New/LL1012/FLL2B8W1012.JPG,2B3W,2B8W,2B8W,2B8W
Manually_Labelled/New/LL1004/MLL3B5Y1004.JPG,3B5Y,3B5Y,3B5Y,3B5Y
Manually_Labelled/New/UL1105/FUL5W8K1105.JPG,5W8K,3W8K,3W8K,5W8K
Manually_Labelled/New/LL1108/MLL4W6K1108.JPG,4W6K,4W6K,4W6K,4W6K
Manually_Labelled/New/TY1003/FTY1B4R1003.JPG,1B4R,1B4R,1B4R,1B4R
Manually_Labelled/New/LL1102/FLL3O8O1102.JPG,3O8O,3O8O,3O8O,3O8O
Manually_Labelled/New/UL1003/UPPER LALAJA  A- DONE/UPL A1-DONE/DONE/FUL3P5W1003.JPG,3P5W,3P5W,3P5W,3P5W
Manually_Labelled/New/UL1106/FUL5F6Y1106.JPG,5F6Y,5F6Y,5F6Y,5F6Y
Manually_Labelled/New/TY1104/FTY1Y2S1104.jpg,1Y2S,1Y2S,1Y2S,1Y2S
Manually_Labelled/New/UL1207JPEGS/FUL3F4R1207.JPG,3FR,3F4R,3F4R,3F4R
Manually_Labelled/New/TY1104/MTY2S3Y1104.JPG,2S5Y,2SY,2S5Y,2S3Y
Manually_Labelled/New/UL1105/MUL2F6F1105.JPG,2F4F,2F6F,2F6F,2F6F
Manually_Labelled/New/TY1107/MTY3O6W1107.JPG,3O6W,3O6W,3O6W,3O6W
Manually_Labelled/New/TY1205/FTY7Y8R1205.JPG,7Y8R,7Y8R,7Y8R,7Y8R
Manually_Labelled/New/LL1102/MLL4G8F1102.JPG,4G8F,4G8F,4G8F,4G8F
Manually_Labelled/New/UL1205/FUL4Y5Y1205.JPG,4Y5Y,4Y5Y,4Y5Y,4Y5Y
Manually_Labelled/New/UL1102/FUL3K7F1102.JPG,3K7F,3K7F,3K7F,3K7F
Manually_Labelled/New/UL1203/FUL1P3P1203.JPG,1P5P,1P3P,1P3P,1P3P
Manually_Labelled/New/UL1109/FUL2W5B1109.JPG,2W5B,2W5B,2W5B,2W5B
Manually_Labelled/New/UL1004/FUL3G7G1004.JPG,3G1Y6,3G7G,3G7G,3G7G
Manually_Labelled/New/TY1110/MTY3K5S1110.JPG,3K5S,3K5S,3K5S,3K5S
Manually_Labelled/New/UL1001/FUL1P6V1001.JPG,1P6V,P6V,1P6V,1P6V
Manually_Labelled/New/UL1007/FUL1N5K1007.JPG,1N5K,1N5K,1N5K,1N5K
Manually_Labelled/New/LL1107/FLL2V6P1107.JPG,2V6P,2V6P,2V6P,2V6P
Manually_Labelled/New/LL1109/FLL2O4W1109.JPG,2O4W,2O4W,2O4W,2O4W
Manually_Labelled/New/LL1206/MLL2R7K1206.JPG,2F7K,2R7K,2R7K,2R7K
